"","term","group1","group2","null.value","estimate","conf.low","conf.high","p.adj","p.adj.signif"
"44","ab_trt:temp_trt","ALL:11°C","ERY:19°C",0,0.565021739130435,0.323534092032006,0.806509386228863,0,"****"
"45","ab_trt:temp_trt","ALL:11°C","SFX:19°C",0,0.339797826086956,0.089418104506473,0.590177547667439,0.000821,"***"
"46","ab_trt:temp_trt","ALL:11°C","ALL:19°C",0,0.413736714975846,0.170911175938195,0.656562254013496,4.47e-06,"****"
"47","ab_trt:temp_trt","NONE:19°C","AZT:19°C",0,-0.0337426693629936,-0.279406204848938,0.211920866122951,1,"ns"
"48","ab_trt:temp_trt","NONE:19°C","ERY:19°C",0,0.197152173913044,-0.044335473185384,0.438639821011473,0.222,"ns"
"49","ab_trt:temp_trt","NONE:19°C","SFX:19°C",0,-0.0280717391304344,-0.278451460710917,0.222307982450049,1,"ns"
"50","ab_trt:temp_trt","NONE:19°C","ALL:19°C",0,0.0458671497584553,-0.196958389279195,0.288692688796106,1,"ns"
"51","ab_trt:temp_trt","AZT:19°C","ERY:19°C",0,0.230894843276038,-0.0147686922099062,0.476558378761982,0.0859,"ns"
"52","ab_trt:temp_trt","AZT:19°C","SFX:19°C",0,0.00567093023255927,-0.248738766801652,0.26008062726677,1,"ns"
"53","ab_trt:temp_trt","AZT:19°C","ALL:19°C",0,0.0796098191214489,-0.167368988421312,0.32658862666421,0.991,"ns"
"54","ab_trt:temp_trt","ERY:19°C","SFX:19°C",0,-0.225223913043479,-0.475603634623962,0.0251558085370043,0.12,"ns"
"55","ab_trt:temp_trt","ERY:19°C","ALL:19°C",0,-0.151285024154589,-0.39411056319224,0.0915405148830614,0.612,"ns"
"56","ab_trt:temp_trt","SFX:19°C","ALL:19°C",0,0.0739388888888897,-0.17773145836424,0.325609236142019,0.995,"ns"
